species,decimalLongitude,decimalLatitude
Gentianella campestris,16.42638,58.85413
Gentianella campestris,17.08507,59.09619
Gentianella campestris,16.18144,59.11451
Gentianella campestris,16.51535,59.05697
Gentianella campestris,16.73597,59.3174
Gentianella campestris,17.35367,58.89919
Gentianella campestris,16.2261,58.90702
Gentianella campestris,16.88541,59.28813
Gentianella campestris,17.21369,58.91723
Gentianella campestris,16.65769,59.34747
Gentianella campestris,16.8172,58.97091
Gentianella campestris,16.18022,59.16299
Gentianella campestris,16.85286,59.34003
Gentianella campestris,16.36361,58.82973
Gentianella campestris,16.86725,59.33157
Gentianella campestris,16.80869,59.37153
Gentianella campestris,16.30684,58.88078
Gentianella campestris,17.19655,58.74579
Gentianella campestris,17.24563,58.7632
Gentianella campestris,16.85449,58.94906
Gentianella campestris,16.34237,59.02328
Gentianella campestris,16.40002,58.81299
Gentianella campestris,16.06211,59.1833
Gentianella campestris,16.73724,59.33166
Gentianella campestris,16.25236,59.05032
Gentianella campestris,12.46024,59.07533
Gentianella campestris,12.38142,58.76771
Gentianella campestris,11.92477,58.68886
Gentianella campestris,12.28477,58.87589
Gentianella campestris,12.58026,58.91214
Gentianella campestris,12.38387,58.92745
Gentianella campestris,12.39009,59.08733
Gentianella campestris,12.33353,59.09431
Gentianella campestris,12.32704,58.83497
Gentianella campestris,12.15186,58.91579
Gentianella campestris,12.23146,59.04882
Gentianella campestris,12.32919,58.69429
Gentianella campestris,12.31501,59.03661
Gentianella campestris,12.01002,58.9536
Gentianella campestris,16.14934,57.10256
Gentianella campestris,11.31906,58.37732
Gentianella campestris,11.26633,58.56763
Gentianella campestris,11.23627,58.39893
Gentianella campestris,11.26142,58.43027
Gentianella campestris,11.16746,58.80542
Gentianella campestris,11.41356,58.42677
Gentianella campestris,11.25643,58.55245
Gentianella campestris,11.23783,58.41377
Gentianella campestris,11.55861,58.04181
Gentianella campestris,11.53563,57.97332
Gentianella campestris,11.76217,58.05007
Gentianella campestris,11.75266,58.07327
Gentianella campestris,11.54927,58.06308
Gentianella campestris,11.4846,58.26265
Gentianella campestris,11.40359,58.39525
Gentianella campestris,11.96975,58.03617
Gentianella campestris,15.84006,56.29929
Gentianella campestris,11.13298,58.88441
Gentianella campestris,14.44274,57.7878
Gentianella campestris,14.52495,57.84615
Gentianella campestris,14.4256,57.82462
Gentianella campestris,14.69858,58.09383
Gentianella campestris,14.62039,58.04778
Gentianella campestris,14.74727,58.06871
Gentianella campestris,14.78611,58.04392
Gentianella campestris,14.49083,57.69697
Gentianella campestris,13.88262,57.4748
Gentianella campestris,14.73379,57.61476
Gentianella campestris,14.50521,57.62071
Gentianella campestris,13.86263,57.48829
Gentianella campestris,14.64198,57.57847
Gentianella campestris,15.36062,57.43928
Gentianella campestris,14.991,57.22654
Gentianella campestris,14.75509,57.52731
Gentianella campestris,15.51043,57.55475
Gentianella campestris,11.60828,57.77297
Gentianella campestris,14.08672,57.5869
Gentianella campestris,14.28416,57.51676
Gentianella campestris,14.34615,57.38948
Gentianella campestris,14.88978,57.68751
Gentianella campestris,15.14293,57.689
Gentianella campestris,15.31299,57.69825
Gentianella campestris,14.99404,57.63833
Gentianella campestris,14.25278,57.432
Gentianella campestris,14.62039,57.28845
Gentianella campestris,13.69649,57.34724
Gentianella campestris,14.72321,57.88731
Gentianella campestris,14.61456,57.973
Gentianella campestris,17.97234,59.74575
Gentianella campestris,17.30648,60.04274
Gentianella campestris,18.27558,60.25792
Gentianella campestris,18.45345,60.12328
Gentianella campestris,18.36272,59.90606
Gentianella campestris,18.10612,60.39926
Gentianella campestris,18.01349,60.16144
Gentianella campestris,18.25671,60.22492
Gentianella campestris,18.19971,59.99859
Gentianella campestris,12.38909,57.2729
Gentianella campestris,15.35284,57.05884
Gentianella campestris,14.17828,56.65838
Gentianella campestris,16.38869,56.53363
Gentianella campestris,15.79509,60.03148
Gentianella campestris,12.70192,60.01682
Gentianella campestris,12.85,59.8272
Gentianella campestris,12.88141,59.87389
Gentianella campestris,12.65342,60.02304
Gentianella campestris,15.42583,58.60313
Gentianella campestris,18.44324,59.07838
Gentianella campestris,17.92185,59.11039
Gentianella campestris,17.8823,59.17837
Gentianella campestris,18.39799,59.05684
Gentianella campestris,17.70254,59.09133
Gentianella campestris,17.70131,59.0689
Gentianella campestris,16.70608,59.34894
Gentianella campestris,16.79394,59.3483
Gentianella campestris,16.83788,59.34796
Gentianella campestris,17.19022,59.36714
Gentianella campestris,16.75001,59.34863
Gentianella campestris,16.74877,59.30375
Gentianella campestris,16.8372,59.32552
Gentianella campestris,16.79135,59.25855
Gentianella campestris,16.8811,59.32517
Gentianella campestris,17.01281,59.32402
Gentianella campestris,16.9228,59.25749
Gentianella campestris,16.96738,59.27954
Gentianella campestris,17.05097,59.16655
Gentianella campestris,17.09551,59.18856
Gentianella campestris,17.00727,59.16696
Gentianella campestris,17.22668,59.18719
Gentianella campestris,16.9206,59.19017
Gentianella campestris,16.96206,59.12248
Gentianella campestris,17.13662,59.12081
Gentianella campestris,16.91842,59.12286
Gentianella campestris,16.8318,59.14602
Gentianella campestris,18.96035,59.81432
Gentianella campestris,16.78684,59.10148
Gentianella campestris,17.00492,59.09965
Gentianella campestris,16.17683,59.17198
Gentianella campestris,16.52652,59.17051
Gentianella campestris,16.13354,59.21698
Gentianella campestris,16.13333,59.19454
Gentianella campestris,16.04568,59.17229
Gentianella campestris,16.08902,59.12732
Gentianella campestris,16.04521,59.10496
Gentianella campestris,16.30764,59.1491
Gentianella campestris,16.13226,59.08233
Gentianella campestris,16.1761,59.10465
Gentianella campestris,16.3506,59.10404
Gentianella campestris,17.56603,58.98101
Gentianella campestris,18.13226,58.99453
Gentianella campestris,17.60714,58.93555
Gentianella campestris,17.7807,58.93302
Gentianella campestris,12.26482,62.56464
Gentianella campestris,17.68783,58.82216
Gentianella campestris,12.14234,62.61499
Gentianella campestris,17.39428,59.02813
Gentianella campestris,16.82845,59.03382
Gentianella campestris,12.40771,62.53939
Gentianella campestris,14.37168,62.47884
Gentianella campestris,16.86922,58.94372
Gentianella campestris,17.3014,58.89456
Gentianella campestris,17.47587,58.91487
Gentianella campestris,17.38605,58.84865
Gentianella campestris,17.21379,58.87309
Gentianella campestris,17.25617,58.85018
Gentianella campestris,17.47047,58.8027
Gentianella campestris,17.42724,58.80325
Gentianella campestris,17.42829,58.82568
Gentianella campestris,17.2985,58.82725
Gentianella campestris,17.38503,58.82622
Gentianella campestris,17.3388,58.75943
Gentianella campestris,17.20925,58.76091
Gentianella campestris,17.12372,58.78426
Gentianella campestris,17.2515,58.738
Gentianella campestris,17.20834,58.73847
Gentianella campestris,16.94718,58.67372
Gentianella campestris,16.81793,58.67479
Gentianella campestris,16.17561,59.05977
Gentianella campestris,16.26276,59.05949
Gentianella campestris,16.17489,58.99244
Gentianella campestris,16.4358,58.99144
Gentianella campestris,16.47929,58.99122
Gentianella campestris,16.34919,59.01428
Gentianella campestris,16.26217,59.01461
Gentianella campestris,16.26128,58.94729
Gentianella campestris,16.2601,58.85752
Gentianella campestris,16.30342,58.85736
Gentianella campestris,16.21704,58.88011
Gentianella campestris,16.34638,58.83474
Gentianella campestris,16.30309,58.83492
Gentianella campestris,16.60352,58.72119
Gentianella campestris,18.1375,59.7755
Gentianella campestris,15.15197,60.76862
Gentianella campestris,14.52955,58.73699
Gentianella campestris,14.88952,59.27918
Gentianella campestris,14.76981,63.12809
Gentianella campestris,14.51542,63.37782
Gentianella campestris,14.30827,63.15775
Gentianella campestris,14.30569,63.17109
Gentianella campestris,17.03634,59.15743
Gentianella campestris,16.72703,59.36973
Gentianella campestris,17.63508,59.56498
Gentianella campestris,18.12803,59.81847
Gentianella campestris,15.46687,60.62628
Gentianella campestris,16.33715,60.3297
Gentianella campestris,13.92761,61.21662
Gentianella campestris,13.38922,60.99474
Gentianella campestris,17.40947,58.81885
Gentianella campestris,16.9131,59.00956
Gentianella campestris,16.99171,59.09354
Gentianella campestris,16.79143,59.09108
Gentianella campestris,16.84639,59.15405
Gentianella campestris,16.10803,59.13002
Gentianella campestris,16.92341,59.11419
Gentianella campestris,16.71643,59.35825
Gentianella campestris,16.33193,59.10946
Gentianella campestris,16.74653,59.35797
Gentianella campestris,18.75197,59.85787
Gentianella campestris,18.25965,59.73976
Gentianella campestris,18.25061,59.7943
Gentianella campestris,18.23541,59.73704
Gentianella campestris,13.9002,57.88232
Gentianella campestris,13.82236,57.90031
Gentianella campestris,13.80973,58.03972
Gentianella campestris,14.65058,63.19285
Gentianella campestris,18.0733,59.68825
Gentianella campestris,14.6927,63.20513
Gentianella campestris,14.62567,63.36522
Gentianella campestris,14.00479,63.46472
Gentianella campestris,18.24458,59.81824
Gentianella campestris,14.50885,58.61697
Gentianella campestris,15.60801,62.71647
Gentianella campestris,14.60532,63.01907
Gentianella campestris,14.78032,62.98456
Gentianella campestris,16.26251,59.00079
Gentianella campestris,12.72321,59.95872
Gentianella campestris,16.32493,58.82451
Gentianella campestris,16.7939,59.31643
Gentianella campestris,12.79877,59.93531
Gentianella campestris,16.24686,58.90667
Gentianella campestris,16.1584,58.91026
Gentianella campestris,14.25784,59.85404
Gentianella campestris,16.84551,59.35634
Gentianella campestris,12.81766,59.88454
Gentianella campestris,11.7496,57.64775
Gentianella campestris,13.63968,58.1317
Gentianella campestris,14.65923,63.23266
Gentianella campestris,13.52024,58.20043
Gentianella campestris,14.65955,58.81754
Gentianella campestris,13.93671,57.94678
Gentianella campestris,14.53926,62.89684
Gentianella campestris,18.55932,60.03557
Gentianella campestris,14.07287,58.10524
Gentianella campestris,18.63302,60.14376
Gentianella campestris,13.46455,58.1159
Gentianella campestris,15.26809,60.86336
Gentianella campestris,14.54495,63.14662
Gentianella campestris,18.19346,59.96277
Gentianella campestris,13.27343,63.55409
Gentianella campestris,15.26484,63.56057
Gentianella campestris,12.67604,62.44035
Gentianella campestris,13.70495,58.24133
Gentianella campestris,18.7644,60.05449
Gentianella campestris,14.70253,63.19245
Gentianella campestris,18.28354,59.82354
Gentianella campestris,18.65019,60.14654
Gentianella campestris,14.94621,62.84754
Gentianella campestris,18.13969,59.957
Gentianella campestris,14.69554,63.16799
Gentianella campestris,14.9037,63.11595
Gentianella campestris,15.67409,57.96073
Gentianella campestris,15.06699,58.5659
Gentianella campestris,15.43369,58.19212
Gentianella campestris,15.65708,58.84427
Gentianella campestris,16.74113,58.16428
Gentianella campestris,15.60236,57.97945
Gentianella campestris,15.95604,58.05445
Gentianella campestris,15.36085,57.91099
Gentianella campestris,15.53702,58.80368
Gentianella campestris,15.277,57.80819
Gentianella campestris,15.10748,58.13679
Gentianella campestris,16.57148,62.1208
Gentianella campestris,16.47372,62.03157
Gentianella campestris,15.42011,62.25696
Gentianella campestris,16.57376,62.21052
Gentianella campestris,16.57261,62.16566
Gentianella campestris,16.57035,62.07594
Gentianella campestris,16.56923,62.03108
Gentianella campestris,15.80508,61.27045
Gentianella campestris,16.36112,61.08983
Gentianella campestris,16.6523,61.58191
Gentianella campestris,15.61372,62.07791
Gentianella campestris,16.18942,62.21211
Gentianella campestris,16.45654,61.22402
Gentianella campestris,16.47667,62.16616
Gentianella campestris,15.04869,61.71703
Gentianella campestris,15.14515,61.6278
Gentianella campestris,16.46692,61.71754
Gentianella campestris,16.4631,61.53808
Gentianella campestris,15.14419,61.67266
Gentianella campestris,15.42796,61.62887
Gentianella campestris,15.80506,61.94345
Gentianella campestris,16.28408,62.12209
Gentianella campestris,16.37905,62.07686
Gentianella campestris,15.99309,61.53953
Gentianella campestris,16.09205,62.07775
Gentianella campestris,16.2678,61.0453
Gentianella campestris,15.70881,62.25747
Gentianella campestris,15.70967,61.98829
Gentianella campestris,15.14322,61.71752
Gentianella campestris,15.52017,61.85343
Gentianella campestris,16.25239,59.31458
Gentianella campestris,16.00166,57.26002
Gentianella campestris,17.95211,60.31309
Gentianella campestris,14.79645,60.01955
Gentianella campestris,18.48347,60.4139
Gentianella campestris,16.08618,59.84584
Gentianella campestris,15.71576,63.5604
Gentianella campestris,13.44651,58.20897
Gentianella campestris,12.62914,63.46347
Gentianella campestris,12.28206,62.55437
Gentianella campestris,14.54125,63.35086
Gentianella campestris,12.33597,63.28871
Gentianella campestris,12.53384,57.80608
Gentianella campestris,14.5215,63.35486
Gentianella campestris,14.78522,59.99136
Gentianella campestris,15.68984,57.30151
Gentianella campestris,18.28717,60.13803
Gentianella campestris,14.78753,60.0473
Gentianella campestris,12.18823,63.25112
Gentianella campestris,13.71592,58.28641
Gentianella campestris,14.58688,63.33816
Gentianella campestris,13.62845,58.16961
Gentianella campestris,15.75549,57.93359
Gentianella campestris,11.66554,57.68066
Gentianella campestris,13.593,58.04787
Gentianella campestris,13.42643,55.56817
Gentianella campestris,13.27489,56.07522
Gentianella campestris,12.93046,63.39243
Gentianella campestris,14.03408,55.69732
Gentianella campestris,8.414303,59.571522
Gentianella campestris,15.6859,67.2337
Gentianella campestris,8.46534,60.92586
Gentianella campestris,12.911786,66.170122
Gentianella campestris,13.803959,66.961069
Gentianella campestris,5.54311366152848,58.8211630248506
Gentianella campestris,9.29459723545664,62.0186278730848
Gentianella campestris,5.58791206917112,58.8942662887081
Gentianella campestris,5.65631370046264,58.9050674384351
Gentianella campestris,5.63651925490602,58.7517613981838
Gentianella campestris,6.640455,58.067786
Gentianella campestris,12.2223,59.1977
Gentianella campestris,14.7934,63.3206
Gentianella campestris,16.1138,59.7332
Gentianella campestris,14.6652,57.9227
Gentianella campestris,14.018,63.3852
Gentianella campestris,19.1096,59.8349
Gentianella campestris,18.1068,60.2374
Gentianella campestris,12.8139,59.9217
Gentianella campestris,14.2803,63.4798
Gentianella campestris,15.2693,58.3165
Gentianella campestris,12.632,60.4469
Gentianella campestris,22.5916,67.172
Gentianella campestris,19.5598,67.8141
Gentianella campestris,16.3172,58.9437
Gentianella campestris,16.6652,58.3909
Gentianella campestris,18.8735,57.8603
Gentianella campestris,15.9832,58.7753
Gentianella campestris,14.6016,62.9976
Gentianella campestris,15.2461,59.8927
Gentianella campestris,14.2085,63.4934
Gentianella campestris,14.9846,60.9172
Gentianella campestris,13.9261,57.9097
Gentianella campestris,18.5338,60.2513
Gentianella campestris,15.8819,61.1528
Gentianella campestris,13.8734,62.1613
Gentianella campestris,16.3705,59.2609
Gentianella campestris,16.7861,56.989
Gentianella campestris,13.5858,57.8943
Gentianella campestris,14.4065,63.3168
Gentianella campestris,18.1957,59.5636
Gentianella campestris,17.6927,59.0782
Gentianella campestris,13.6002,57.972
Gentianella campestris,14.1763,63.7081
Gentianella campestris,15.6795,56.8867
Gentianella campestris,15.4282,58.0612
Gentianella campestris,15.6012,57.557
Gentianella campestris,15.3441,58.6675
Gentianella campestris,16.1741,61.1294
Gentianella campestris,18.8215,57.8656
Gentianella campestris,12.6388,59.8924
Gentianella campestris,16.7628,62.254
Gentianella campestris,15.533,58.8444
Gentianella campestris,18.0441,60.304
Gentianella campestris,14.9151,58.3622
Gentianella campestris,16.5756,59.9023
Gentianella campestris,16.264,60.9641
Gentianella campestris,17.2174,58.9716
Gentianella campestris,16.7512,58.308
Gentianella campestris,11.6317,57.9533
Gentianella campestris,14.482,63.3735
Gentianella campestris,14.1841,63.487
Gentianella campestris,15.2523,61.1167
Gentianella campestris,14.7597,63.2396
Gentianella campestris,18.7863,57.5455
Gentianella campestris,15.4534,57.0308
Gentianella campestris,14.7307,59.6758
Gentianella campestris,16.5271,61.5809
Gentianella campestris,18.3719,59.8422
Gentianella campestris,14.8365,60.3818
Gentianella campestris,14.8494,60.4114
Gentianella campestris,14.3184,63.4801
Gentianella campestris,16.1717,59.2133
Gentianella campestris,14.7905,59.0815
Gentianella campestris,15.504,57.9858
Gentianella campestris,16.3681,59.2706
Gentianella campestris,14.6018,63.667
Gentianella campestris,18.2641,59.7803
Gentianella campestris,14.553,63.0591
Gentianella campestris,15.5653,58.6836
Gentianella campestris,16.8335,56.9617
Gentianella campestris,15.7051,57.9056
Gentianella campestris,16.1577,59.0294
Gentianella campestris,15.035,57.7891
Gentianella campestris,17.2308,58.752
Gentianella campestris,15.5608,57.9657
Gentianella campestris,17.2093,62.5872
Gentianella campestris,14.612,62.9861
Gentianella campestris,16.2682,59.0929
Gentianella campestris,12.1605,59.2976
Gentianella campestris,13.5737,61.8216
Gentianella campestris,14.5094,63.1124
Gentianella campestris,14.499,63.0162
Gentianella campestris,18.1522,60.2417
Gentianella campestris,14.4694,63.3537
Gentianella campestris,15.5224,59.3355
Gentianella campestris,18.3477,60.3122
Gentianella campestris,14.5392,59.5843
Gentianella campestris,17.6112,58.9674
Gentianella campestris,18.1805,60.2576
Gentianella campestris,19.5852,67.825
Gentianella campestris,17.9245,60.1486
Gentianella campestris,16.0768,60.4732
Gentianella campestris,14.7663,63.3921
Gentianella campestris,18.4693,59.0743
Gentianella campestris,16.814,59.3451
Gentianella campestris,13.0663,63.5966
Gentianella campestris,17.5443,62.4378
Gentianella campestris,12.5047,59.9951
Gentianella campestris,13.9554,61.1927
Gentianella campestris,16.6548,59.3191
Gentianella campestris,17.9867,60.3331
Gentianella campestris,20.084,67.9577
Gentianella campestris,15.1105,57.9667
Gentianella campestris,15.0454,58.1545
Gentianella campestris,17.7594,60.4047
Gentianella campestris,17.323,60.711
Gentianella campestris,12.4895,58.874
Gentianella campestris,12.7131,63.5156
Gentianella campestris,11.1783,58.7347
Gentianella campestris,17.5237,62.474
Gentianella campestris,14.9722,63.0147
Gentianella campestris,18.8443,57.871
Gentianella campestris,15.8117,59.108
Gentianella campestris,14.8116,57.8601
Gentianella campestris,14.9482,58.9627
Gentianella campestris,15.8117,62.5365
Gentianella campestris,15.4052,63.3259
Gentianella campestris,15.7602,58.6358
Gentianella campestris,15.2361,63.2808
Gentianella campestris,16.9886,58.7432
Gentianella campestris,16.2785,59.0367
Gentianella campestris,16.316,58.1041
Gentianella campestris,16.4798,58.7512
Gentianella campestris,15.4495,57.9722
Gentianella campestris,16.0805,59.0928
Gentianella campestris,14.6196,63.685
Gentianella campestris,18.2544,60.2352
Gentianella campestris,15.9933,59.1947
Gentianella campestris,16.3234,59.1384
Gentianella campestris,16.1438,59.0473
Gentianella campestris,8.300172,59.603829
Gentianella campestris,8.508832,59.874171
Gentianella campestris,8.295469,59.828303
Gentianella campestris,10.182196,59.717114
Gentianella campestris,10.165047,59.735228
Gentianella campestris,11.631842,62.62264
Gentianella campestris,14.705438,67.496785
Gentianella campestris,13.871354,67.409238
Gentianella campestris,11.32419,62.574132
Gentianella campestris,12.220904,66.222627
Gentianella campestris,12.283964,66.136584
Gentianella campestris,11.611043,65.797234
Gentianella campestris,11.752542,65.774174
Gentianella campestris,11.716439,65.759484
Gentianella campestris,11.984666,65.796756
Gentianella campestris,12.053202,65.752592
Gentianella campestris,12.107636,65.738295
Gentianella campestris,12.13294,65.608571
Gentianella campestris,12.142298,65.523443
Gentianella campestris,12.249761,65.855024
Gentianella campestris,12.309783,65.909959
Gentianella campestris,12.196907,65.820772
Gentianella campestris,12.260562,65.839882
Gentianella campestris,12.094706,65.911354
Gentianella campestris,9.995745,59.7132
Gentianella campestris,9.97792,59.711538
Gentianella campestris,9.992456,59.722205
Gentianella campestris,13.333506,65.339271
Gentianella campestris,14.255302,66.916727
Gentianella campestris,13.87007,67.00465
Gentianella campestris,13.962844,67.118809
Gentianella campestris,15.172112,67.277196
Gentianella campestris,14.478104,67.186736
Gentianella campestris,14.362552,67.186318
Gentianella campestris,15.056118,67.277278
Gentianella campestris,14.70704,67.366723
Gentianella campestris,14.423761,67.121136
Gentianella campestris,14.12822,67.274922
Gentianella campestris,14.29557,67.32895
Gentianella campestris,14.592144,67.27677
Gentianella campestris,14.721139,67.155947
Gentianella campestris,14.707589,67.321873
Gentianella campestris,14.475176,67.321283
Gentianella campestris,11.878529,62.708883
Gentianella campestris,7.23398,60.86693
Gentianella campestris,7.179417,60.338519
Gentianella campestris,11.4256,60.86634
Gentianella campestris,6.93058,60.2384
Gentianella campestris,7.209152,60.231976
Gentianella campestris,6.89018,60.30543
Gentianella campestris,11.752806,59.136497
Gentianella campestris,8.357624,60.304533
Gentianella campestris,8.393812,60.304703
Gentianella campestris,8.485553,60.224277
Gentianella campestris,5.16692,62.11833
Gentianella campestris,16.710894,68.490278
Gentianella campestris,16.68268,68.466268
Gentianella campestris,9.636741,62.320074
Gentianella campestris,10.8164,59.197
Gentianella campestris,9.5781,63.7788
Gentianella campestris,9.2837,62.7371
Gentianella campestris,11.4448,62.6009
Gentianella campestris,11.5659,62.6511
Gentianella campestris,10.3113,63.4045
Gentianella campestris,11.7521,62.9724
Gentianella campestris,11.6576,63.7239
Gentianella campestris,14.4462,68.6506
Gentianella campestris,17.2934,68.329
Gentianella campestris,10.5805,62.1016
Gentianella campestris,8.9709,62.4966
Gentianella campestris,8.0658,62.2675
Gentianella campestris,8.1424,62.286
Gentianella campestris,10.9485,63.0561
Gentianella campestris,11.4217,62.7973
Gentianella campestris,10.5469,62.9443
Gentianella campestris,9.9329,63.9267
Gentianella campestris,10.011,63.9723
Gentianella campestris,10.2472,62.8486
Gentianella campestris,10.2046,64.1968
Gentianella campestris,10.5269,63.6911
Gentianella campestris,9.2422,63.0488
Gentianella campestris,11.7512,61.697
Gentianella campestris,7.047107,57.98266
Gentianella campestris,9.4896,62.1726
Gentianella campestris,9.5917272989765,61.5778131008855
Gentianella campestris,9.42271991078408,61.6143128657016
Gentianella campestris,9.9876,62.134
Gentianella campestris,9.384,61.4098
Gentianella campestris,8.3396,60.3
Gentianella campestris,7.85122664614243,60.2543428008697
Gentianella campestris,6.10884871427494,58.3628517558476
Gentianella campestris,7.59086039926278,59.2240001232769
Gentianella campestris,7.52810100243914,60.6103534181641
Gentianella campestris,7.27873654704261,59.5750103932442
Gentianella campestris,8.95192099729096,61.228992661516
Gentianella campestris,8.97020366739738,61.6330090267994
Gentianella campestris,8.385245,61.714236
Gentianella campestris,8.544429,59.883278
Gentianella campestris,11.850169,62.779971
Gentianella campestris,10.484299,62.093648
Gentianella campestris,10.380831,61.768294
Gentianella campestris,13.789251,67.187943
Gentianella campestris,13.169102,66.793117
Gentianella campestris,12.899783,66.354853
Gentianella campestris,12.75102,66.368483
Gentianella campestris,12.731114,66.341266
Gentianella campestris,12.624149,66.310119
Gentianella campestris,12.548683,66.378895
Gentianella campestris,12.310316,65.47496
Gentianella campestris,5.49306,58.89783
Gentianella campestris,9.738577,61.354521
Gentianella campestris,16.931799,69.378737
Gentianella campestris,17.862262,68.891998
Gentianella campestris,18.777295,68.722077
Gentianella campestris,12.438208,66.163528
Gentianella campestris,14.698729,67.251961
Gentianella campestris,12.093996,65.389695
Gentianella campestris,11.234701,62.528069
Gentianella campestris,12.007099,62.334218
Gentianella campestris,9.780761,62.35338
Gentianella campestris,11.34145,62.773272
Gentianella campestris,11.345891,62.705849
Gentianella campestris,11.443533,62.704182
Gentianella campestris,9.29338,62.725141
Gentianella campestris,9.488961,62.724596
Gentianella campestris,5.814353,62.329934
Gentianella campestris,7.180986,62.085161
Gentianella campestris,6.790249,60.332621
Gentianella campestris,6.928903,60.265621
Gentianella campestris,7.201965,60.257996
Gentianella campestris,7.267087,60.393576
Gentianella campestris,5.192502,59.642841
Gentianella campestris,6.46109,59.199257
Gentianella campestris,6.456475,59.242221
Gentianella campestris,8.102915,59.69243
Gentianella campestris,8.802409,60.063504
Gentianella campestris,8.107213,59.530813
Gentianella campestris,8.620385,59.488408
Gentianella campestris,9.626068,59.209516
Gentianella campestris,8.466433,59.173557
Gentianella campestris,8.148305,59.246331
Gentianella campestris,9.757396,59.01079
Gentianella campestris,8.375306,59.851156
Gentianella campestris,8.479967,59.434044
Gentianella campestris,9.061959,60.353586
Gentianella campestris,9.045152,60.243225
Gentianella campestris,9.034604,60.191976
Gentianella campestris,7.957879,60.355877
Gentianella campestris,8.852908,60.497178
Gentianella campestris,9.733293,59.579328
Gentianella campestris,8.068483,60.556863
Gentianella campestris,8.371094,60.468841
Gentianella campestris,8.326654,60.41924
Gentianella campestris,8.390625,60.3971
Gentianella campestris,7.996664,60.520426
Gentianella campestris,8.118865,60.770076
Gentianella campestris,8.247274,60.710629
Gentianella campestris,8.386391,60.699738
Gentianella campestris,8.368252,60.690675
Gentianella campestris,8.295208,60.681332
Gentianella campestris,8.619124,60.254287
Gentianella campestris,8.926497,60.151555
Gentianella campestris,8.95427,60.656243
Gentianella campestris,8.918006,60.530527
Gentianella campestris,9.728846,60.1245
Gentianella campestris,8.196994,60.582012
Gentianella campestris,8.351567,60.609787
Gentianella campestris,10.073767,59.707197
Gentianella campestris,10.166334,60.027078
Gentianella campestris,8.179087,60.568434
Gentianella campestris,8.602633,60.987856
Gentianella campestris,8.733434,60.817595
Gentianella campestris,8.343529,61.004801
Gentianella campestris,8.678373,60.808496
Gentianella campestris,9.41809,61.158375
Gentianella campestris,10.665995,60.681806
Gentianella campestris,7.867699,61.899472
Gentianella campestris,9.732097,61.141706
Gentianella campestris,9.863028,61.120356
Gentianella campestris,9.937507,60.814588
Gentianella campestris,9.615497,61.353266
Gentianella campestris,9.857429,61.311555
Gentianella campestris,9.627115,61.390991
Gentianella campestris,10.103786,61.148163
Gentianella campestris,9.544686,61.043832
Gentianella campestris,9.62054,61.058839
Gentianella campestris,8.750347,61.006167
Gentianella campestris,8.581909,61.158375
Gentianella campestris,10.409674,61.549373
Gentianella campestris,9.54117,60.837348
Gentianella campestris,10.494241,60.333606
Gentianella campestris,9.602684,62.064393
Gentianella campestris,10.30593,61.282914
Gentianella campestris,9.095203,61.91756
Gentianella campestris,8.528041,61.032506
Gentianella campestris,8.5263,61.149214
Gentianella campestris,8.162787,61.196833
Gentianella campestris,10.195641,60.834987
Gentianella campestris,9.476011,61.91677
Gentianella campestris,10.418315,60.253615
Gentianella campestris,9.818493,61.192458
Gentianella campestris,9.645676,60.928538
Gentianella campestris,9.28645,62.007062
Gentianella campestris,8.534705,61.106975
Gentianella campestris,10.875098,60.813753
Gentianella campestris,10.818133,60.808178
Gentianella campestris,11.558046,60.730616
Gentianella campestris,10.059222,62.306654
Gentianella campestris,12.045748,61.627989
Gentianella campestris,10.8883,60.124643
Gentianella campestris,10.631354,60.024778
Gentianella campestris,10.786794,60.051579
Gentianella campestris,10.640989,60.03813
Gentianella campestris,7.356467,59.334918
Gentianella campestris,7.500196,59.264798
Gentianella campestris,7.385211,59.470005
Gentianella campestris,6.503157,60.985905
Gentianella campestris,7.767052,61.04828
Gentianella campestris,8.035181,61.11069
Gentianella campestris,8.665133,61.053493
Gentianella campestris,9.070751,62.047735
Gentianella campestris,8.145433,62.244399
Gentianella campestris,8.166602,62.244528
Gentianella campestris,8.548583,60.628105
Gentianella campestris,8.51041,60.614503
Gentianella campestris,7.20805,60.724185
Gentianella campestris,7.206727,60.698572
Gentianella campestris,7.217368,60.688387
Gentianella campestris,7.196453,60.734806
Gentianella campestris,7.206573,60.750658
Gentianella campestris,7.130845,60.743337
Gentianella campestris,9.647144,62.085736
Gentianella campestris,9.651719,62.07584
Gentianella campestris,9.674536,62.068998
Gentianella campestris,9.671343,62.097739
Gentianella campestris,9.637892,62.101039
Gentianella campestris,9.583492,62.061333
Gentianella campestris,9.69796,62.089079
Gentianella campestris,9.622026,62.07463
Gentianella campestris,9.622274,62.086748
Gentianella campestris,9.615006,62.10608
Gentianella campestris,8.012784,61.144646
Gentianella campestris,7.96067,61.063
Gentianella campestris,7.872418,61.095963
Gentianella campestris,7.823767,61.082529
Gentianella campestris,7.86098,61.078807
Gentianella campestris,7.818485,61.050159
Gentianella campestris,7.815619,61.027687
Gentianella campestris,7.350644,60.821654
Gentianella campestris,7.332086,60.842528
Gentianella campestris,7.694181,60.717229
Gentianella campestris,7.631107,60.691906
Gentianella campestris,7.561162,60.699704
